iter	Passed	Remaining
4774	294313	13868
4775	294367	13806
4776	294419	13744
4777	294474	13682
4778	294525	13620
4779	294588	13558
4780	294647	13496
4781	294704	13434
4782	294761	13373
4783	294814	13311
4784	294866	13248
4785	294920	13186
4786	294974	13125
4787	295125	13067
4788	295293	13010
4789	295349	12948
4790	295403	12886
4791	295457	12824
4792	295511	12762
4793	295566	12700
4794	295622	12638
4795	295675	12576
4796	295726	12514
4797	295786	12452
4798	295857	12391
4799	295911	12329
4800	295968	12267
4801	296020	12205
4802	296076	12143
4803	296131	12081
4804	296186	12020
4805	296239	11958
4806	296291	11896
4807	296343	11834
4808	296396	11772
4809	296451	11710
4810	296506	11648
4811	296556	11586
4812	296612	11524
4813	296668	11462
4814	296724	11400
4815	296777	11338
4816	296833	11276
4817	296890	11215
4818	296948	11153
4819	297005	11091
4820	297061	11029
4821	297118	10967
4822	297175	10906
4823	297230	10844
4824	297430	10787
4825	297540	10727
4826	297596	10665
4827	297652	10604
4828	297708	10542
4829	297764	10480
4830	297821	10418
4831	297877	10356
4832	297934	10294
4833	297990	10233
4834	298045	10171
4835	298109	10109
4836	298174	10048
4837	298233	9986
4838	298292	9924
4839	298349	9862
4840	298407	9801
4841	298464	9739
4842	298518	9677
4843	298578	9615
4844	298632	9553
4845	298688	9491
4846	298745	9430
4847	298801	9368
4848	298860	9306
4849	298916	9244
4850	298992	9183
4851	299071	9122
4852	299143	9061
4853	299218	8999
4854	299296	8938
4855	299365	8877
4856	299422	8815
4857	299559	8756
4858	299757	8698
4859	299828	8637
4860	299884	8575
4861	299937	8513
4862	299987	8451
4863	300043	8389
4864	300098	8327
4865	300154	8265
4866	300209	8203
4867	300272	8142
4868	300335	8080
4869	300411	8019
4870	300465	7957
4871	300522	7895
4872	300580	7833
4873	300637	7771
4874	300692	7710
4875	300749	7648
4876	300812	7586
4877	300873	7524
4878	300931	7463
4879	300986	7401
4880	301042	7339
4881	301099	7277
4882	301155	7215
4883	301211	7154
4884	301266	7092
4885	301319	7030
4886	301375	6968
4887	301433	6906
4888	301488	6845
4889	301544	6783
4890	301596	6721
4891	301666	6659
4892	301721	6598
4893	301819	6537
4894	302018	6478
4895	302073	6416
4896	302130	6354
4897	302188	6293
4898	302250	6231
4899	302306	6169
4900	302364	6107
4901	302421	6045
4902	302478	5984
4903	302534	5922
4904	302589	5860
4905	302645	5798
4906	302711	5737
4907	302765	5675
4908	302826	5613
4909	302880	5551
4910	302936	5489
4911	302991	5428
4912	303047	5366
4913	303102	5304
4914	303160	5242
4915	303218	5181
4916	303276	5119
4917	303329	5057
4918	303385	4995
4919	303443	4934
4920	303500	4872
4921	303554	4810
4922	303612	4748
4923	303667	4686
4924	303723	4625
4925	303779	4563
4926	303834	4501
4927	303887	4439
4928	303941	4378
4929	304047	4317
4930	304283	4257
4931	304351	4196
4932	304406	4134
4933	304459	4072
4934	304515	4010
4935	304570	3949
4936	304632	3887
4937	304687	3825
4938	304741	3763
4939	304797	3701
4940	304853	3640
4941	304907	3578
4942	304966	3516
4943	305021	3454
4944	305075	3393
4945	305134	3331
4946	305189	3269
4947	305244	3207
4948	305298	3146
4949	305351	3084
4950	305405	3022
4951	305459	2960
4952	305515	2899
4953	305570	2837
4954	305626	2775
4955	305682	2713
4956	305738	2652
4957	305792	2590
4958	305849	2528
4959	305904	2466
4960	305960	2405
4961	306017	2343
4962	306077	2281
4963	306132	2220
4964	306189	2158
4965	306242	2096
4966	306388	2035
4967	306511	1974
4968	306567	1912
4969	306623	1850
4970	306676	1789
4971	306731	1727
4972	306787	1665
4973	306846	1603
4974	306901	1542
4975	306958	1480
4976	307013	1418
4977	307072	1357
4978	307139	1295
4979	307195	1233
4980	307252	1172
4981	307308	1110
4982	307362	1048
4983	307418	986
4984	307475	925
4985	307534	863
4986	307589	801
4987	307645	740
4988	307701	678
4989	307759	616
4990	307813	555
4991	307870	493
4992	307925	431
4993	307983	370
4994	308038	308
4995	308095	246
4996	308151	185
4997	308212	123
4998	308268	61
4999	308322	0
